name,code,population
Merisani,TR,1567
Dracsenei,TR,1079
Beuca,TR,1529
Dracsani,TR,625
Odobeasca,TR,453
Plopi,TR,347
Satul Vechi,TR,163
Draganesti de Vede,TR,1330
Magura cu Liliac,TR,352
Vacaresti,TR,660
Draganesti-Vlasca,TR,4300
Comoara,TR,842
Vaceni,TR,410
Furculesti,TR,1393
Mosteni,TR,584
Spatarei,TR,1346
Voievoda,TR,845
Frumoasa,TR,2106
Pauleasca,TR,786
Galateni,TR,1737
Bascoveni,TR,1641
Gradisteanca,TR,259
Gratia,TR,1410
Ciurari-Deal,TR,666
Draghinesti,TR,1269
Izvoarele,TR,3220
Lisa,TR,2020
Vanatori,TR,947
Lunca,TR,2680
Pleasov,TR,1202
Prundu,TR,1060
Saelele,TR,2134
Mavrodin,TR,2950
Nenciulesti,TR,2104
Paru Rotund,TR,663
Magura,TR,2146
Guruieni,TR,1248
Maldaeni,TR,5086
Merenii de Jos,TR,1939
Merenii de Sus,TR,1505
Stefeni,TR,178
Marzanesti,TR,792
Cernetu,TR,1701
Teleormanu,TR,1225
Valea Parului,TR,1056
Mosteni,TR,1937
Nasturelu,TR,1749
Zimnicele,TR,1259
Necsesti,TR,976
Belciug,TR,579
Gardesti,TR,366
Olteni,TR,2191
Perii Brosteni,TR,1400
Orbeasca de Jos,TR,2834
Laceni,TR,2569
Orbeasca de Sus,TR,3347
Peretu,TR,8430
Piatra,TR,4308
Pietrosani,TR,3818
Plosca,TR,6615
Plopii-Slavitesti,TR,968
Beciu,TR,1430
Barsestii de Jos,TR,186
Brancoveanca,TR,1390
Dudu,TR,1069
Smardan,TR,538
Poeni,TR,1652
Banov,TR,212
Bratesti,TR,125
Catunu,TR,475
Preajba,TR,496
Tavarlau,TR,65
Vatasi,TR,483
Vitanesti,TR,824
Schitu Poienari,TR,560
Silistea,TR,775
Purani,TR,1261
Putineiu,TR,1527
Baduleasa,TR,1214
Carlomanu,TR,510
Radoiesti-Vale,TR,944
Cetatea,TR,608
Radoiesti-Deal,TR,1421
Rasmiresti,TR,1071
Ludaneasca,TR,228
Salcia,TR,1400
Baneasa,TR,1285
Tudor Vladimirescu,TR,1121
Saceni,TR,545
Butculesti,TR,547
Ciurari,TR,927
Scrioastea,TR,2572
Brebina,TR,976
Cucueti,TR,1010
Viile,TR,8
Scurtu Mare,TR,638
Albeni,TR,414
Dracesti,TR,548
Negrilesti,TR,294
Scurtu-Slavesti,TR,383
Valea Postei,TR,271
Seaca,TR,1927
Navodari,TR,1241
Sfintesti,TR,1649
Segarcea-Vale,TR,1346
Olteanca,TR,1209
Segarcea-Deal,TR,1716
Silistea,TR,1535
Butesti,TR,905
Purani,TR,801
Puranii de Sus,TR,942
Silistea Mica,TR,430
Silistea-Gumesti,TR,2959
Sarbenii de Jos,TR,406
Sarbeni,TR,998
Udeni,TR,733
Slobozia Mandra,TR,2635
Uda-Clocociov,TR,1102
Uda-Paciurea,TR,1253
Smardioasa,TR,2203
Soimu,TR,628
Stejaru,TR,1032
Bratcovu,TR,233
Gresia,TR,162
Socetu,TR,1086
Suhaia,TR,3383
Fantanele,TR,2328
Storobaneasa,TR,2066
Beiu,TR,1955
Talpa-Ograzile,TR,1326
Linia Costii,TR,263
Rotaresti,TR,407
Talpa-Bascoveni,TR,576
Talpa Postei,TR,104
Tatarastii de Jos,TR,2034
Lada,TR,470
Negreni,TR,734
Negrenii de Sus,TR,544
Negrenii-Osebiti,TR,240
Obartu,TR,47
Slavesti,TR,846
Tatarastii de Sus,TR,1362
Dobreni,TR,225
Udupu,TR,1904
Toporu,GR,1984
Tomulesti,GR,964
Traian,TR,2522
Trivalea-Mosteni,TR,1196
Bratasani,TR,983
Deparati,TR,1464
Troianul,TR,3551
Dulceni,TR,160
Vatra,TR,339
Tiganesti,TR,5944
Vedea,TR,771
Albesti,TR,816
Cosoteni,TR,586
Dulceanca,TR,710
Meri,TR,586
Viisoara,TR,2503
Vartoapele de Sus,TR,1507
Garagau,TR,1004
Vartoapele de Jos,TR,1317
Zambreasca,TR,2195
Timisoara,TM,334115
Dumbravita,TM,2400
Ghiroda,TM,3537
Giarmata-Vii,TM,1371
Giroc,TM,2122
Chisoda,TM,1829
Lugoj,TM,49742
Maguri,TM,825
Tapia,TM,372
Buzias,TM,5682
Silagiu,TM,935
Bacova,TM,1424
Deta,TM,6489
Opatita,TM,632
Jimbolia,TM,11830
Sannicolau Mare,TM,13083
Balint,TM,609
Bodo,TM,521
Fadimac,TM,269
Targoviste,TM,450
Banloc,TM,1636
Dolat,TM,528
Livezile,TM,1128
Ofsenita,TM,342
Partos,TM,480
Soca,TM,535
Bara,TM,216
Dobresti,TM,44
Lapusnic,TM,89
Radmanesti,TM,66
Spata,TM,12
Beba Veche,TM,1018
Cherestur,TM,503
Pordeanu,TM,104
Becicherecu Mic,TM,2316
Dudestii Noi,TM,2265
Belint,TM,1495
Babsa,TM,300
Chizatau,TM,941
Gruni,TM,319
Bethausen,TM,763
Cladova,TM,537
Cliciova,TM,477
Cutina,TM,396
Leucusesti,TM,531
Nevrincea,TM,205
Biled,TM,3458
Sandra,TM,2139
Uihei,TM,511
Barna,TM,368
Botesti,TM,114
Botinesti,TM,231
Drinova,TM,234
Juresti,TM,204
Poganesti,TM,371
Sarazani,TM,169
Bogda,TM,90
Altringen,TM,37
Buzad,TM,258
Charlotenburg,TM,135
Comeat,TM,45
Sintar,TM,13
Boldur,TM,678
Jabar,TM,486
Ohaba-Forgaci,TM,839
Sinersig,TM,591
Brestovat,TM,310
Cosarii,TM,259
Hodos,TM,13
Lucaret,TM,104
Tes,TM,165
Carpinis,TM,3679
Iecea Mare,TM,2297
Iecea Mica,TM,1113
Cenad,TM,3991
Cenei,TM,2160
Bobda,TM,931
Checea,TM,1812
Cheveresu Mare,TM,1131
Dragsina,TM,466
Vucova,TM,432
Ciacova,TM,2949
Cebza,TM,760
Gad,TM,225
Ghilad,TM,1842
Macedonia,TM,462
Obad,TM,522
Petroman,TM,697
Comlosu Mare,TM,3230
Comlosu Mic,TM,928
Lunga,TM,506
Costeiu,TM,2306
Hezeris,TM,267
Paru,TM,285
Tipari,TM,752
Valea Lunga Romana,TM,152
Criciova,TM,755
Ciresu,TM,372
Ciresu Mic,TM,0
Jdioara,TM,647
Curtea,TM,796
Cosava,TM,478
Homojdia,TM,185
Darova,TM,1415
Hodos,TM,396
Sacosu Mare,TM,1220
Denta,TM,2182
Brestea,TM,589
Rovinita Mare,TM,402
Rovinita Mica,TM,14
Dudestii Vechi,TM,4450
Cheglevici,TM,577
Colonia Bulgara,TM,103
Valcani,TM,1279
Dumbrava,TM,955
Bucovat,TM,615
Rachita,TM,1229
Faget,TM,4085
Batesti,TM,485
Begheiu Mic,TM,394
Bichigi,TM,603
Branesti,TM,562
Bunea Mare,TM,359
Bunea Mica,TM,0
Colonia Mica,TM,194
Jupanesti,TM,223
Povargina,TM,203
Temeresti,TM,614
Fardea,TM,669
Dragsinesti,TM,190
Gladna Montana,TM,176
Gladna Romana,TM,477
Hauzesti,TM,169
Matnicu Mic,TM,225
Zolt,TM,258
Foeni,TM,1175
Cruceni,TM,464
Gavojdia,TM,1571
Jena,TM,542
Lugojel,TM,719
Salbagel,TM,357
Gataia,TM,4044
Berecuta,TM,204
Birda,TM,1032
Butin,TM,463
Manastire,TM,249
Percosova,TM,304
Sculia,TM,1048
Sangeorge,TM,576
Semlacu Mare,TM,409
Semlacu Mic,TM,195
Ghizela,TM,331
Hisias,TM,115
Paniova,TM,341
Sanovita,TM,524
Giarmata,TM,4228
Cerneteaz,TM,934
Giera,TM,678
Granicerii,TM,219
Toager,TM,331
Giulvaz,TM,1082
Crai Nou,TM,536
Ivanda,TM,539
Rudna,TM,656
Jamu Mare,TM,1412
Clopodia,TM,796
Ferendia,TM,577
Gherman,TM,358
Latunas,TM,344
Jebel,TM,3672
Padureni,TM,1566
Lenauheim,TM,1486
Bulgarus,TM,1754
Grabat,TM,1883
Liebling,TM,3028
Cerna,TM,295
Iosif,TM,283
Lovrin,TM,3562
Gottlob,TM,1769
Tomnatic,TM,2927
Vizejdia,TM,302
Margina,TM,1031
Breazova,TM,250
Bulza,TM,69
Cosevita,TM,55
Costeiu de Sus,TM,216
Grosi,TM,152
Nemesesti,TM,53
Sintesti,TM,534
Zorani,TM,109
Masloc,TM,836
Alios,TM,960
Fibis,TM,1630
Remetea Mica,TM,487
Manastiur,TM,1210
Padurani,TM,107
Remetea-Lunca,TM,418
Topla,TM,6
Moravita,TM,1104
Dejan,TM,245
Gaiu Mic,TM,208
Stamora Germana,TM,913
Mosnita Noua,TM,1146
Albina,TM,319
Mosnita Veche,TM,1199
Rudicica,TM,172
Urseni,TM,1105
Nadrag,TM,3277
Crivina,TM,357
Nitchidorf,TM,1105
Blajova,TM,189
Duboz,TM,261
Ohaba Lunga,TM,418
Dubesti,TM,356
Iersnic,TM,220
Ohaba Romana,TM,353
Ortisoara,TM,2283
Calacea,TM,690
Cornesti,TM,537
Seceani,TM,595
Peciu Nou,TM,2944
Dinias,TM,959
Sanmartinu Sarbesc,TM,968
Periam,TM,4589
Pesac,TM,1983
Pietroasa,TM,357
Crivina de Sus,TM,233
Farasesti,TM,272
Poieni,TM,304
Pischia,TM,1166
Bencecu de Jos,TM,356
Bencecu de Sus,TM,848
Murani,TM,523
Salciua Noua,TM,39
Racovita,TM,937
Capat,TM,324
Dragoiesti,TM,464
Ficatar,TM,467
Hitias,TM,902
Sarbova,TM,305
Recas,TM,5085
Bazos,TM,912
Herneacova,TM,472
Izvin,TM,1396
Nadas,TM,0
Petrovaselo,TM,347
Stanciova,TM,453
Remetea Mare,TM,1124
Bazosu Nou,TM,270
Bucovat,TM,1058
Ianova,TM,837
Sacosu Turcesc,TM,701
Berini,TM,495
Icloda,TM,268
Otvesti,TM,279
Stamora Romana,TM,356
Uliuc,TM,658
Unip,TM,280
Satchinez,TM,2670
Barateaz,TM,584
Hodoni,TM,1108
Sacalaz,TM,3567
Beregsau Mare,TM,1571
Beregsau Mic,TM,788
Secas,TM,204
Cheches,TM,0
Crivobara,TM,67
Vizma,TM,12
Sanandrei,TM,2482
Carani,TM,1695
Covaci,TM,596
Sanmihaiu Roman,TM,1581
Sanmihaiu German,TM,658
Utvin,TM,1672
Sanpetru Mare,TM,1998
Igris,TM,1269
Saravale,TM,2457
Sag,TM,2586
Parta,TM,1420
Stiuca,TM,640
Dragomiresti,TM,383
Olosag,TM,305
Zgribesti,TM,300
Teremia Mare,TM,2321
Nerau,TM,1018
Teremia Mica,TM,532
Tomesti,TM,393
Balosesti,TM,178
Colonia Fabricii,TM,1133
Luncanii de Jos,TM,477
Luncanii de Sus,TM,51
Romanesti,TM,656
Topolovatu Mare,TM,1190
Cralovat,TM,233
Ictar-Budinti,TM,580
Iosifalau,TM,548
Sustra,TM,451
Topolovatu Mic,TM,148
Tormac,TM,1545
Cadar,TM,304
Sipet,TM,856
Sudrias,TM,369
Jupani,TM,526
Saceni,TM,226
Surducu Mic,TM,415
Susani,TM,417
Traian Vuia,TM,451
Uivar,TM,1212
Iohanisfeld,TM,814
Otelec,TM,823
Pustinis,TM,695
Rauti,TM,520
Sanmartinu Maghiar,TM,260
Varias,TM,4030
Gelu,TM,1483
Sanpetru Mic,TM,546
Victor Vlad Delamarina,TM,463
Herendesti,TM,551
Honorici,TM,337
Padureni,TM,291
Petroasa Mare,TM,652
Pini,TM,88
Visag,TM,507
Voiteg,TM,1914
Folea,TM,485
Tulcea,TL,97662
Tudor Vladimirescu,TL,242
Babadag,TL,10437
Isaccea,TL,5022
Tichilesti,TL,44
Revarsarea,TL,573
Macin,TL,12104
Sulina,TL,5484
Baia,TL,3090
Camena,TL,610
Caugagia,TL,212
Ceamurlia de Sus,TL,1006
Panduru,TL,478
Beidaud,TL,634
Neatarnarea,TL,589
Sarighiol de Deal,TL,553
C.a. Rosetti,TL,295
Cardon,TL,19
Letea,TL,456
Periprava,TL,322
Sfistofca,TL,164
Carcaliu,TL,4271
Casimcea,TL,1557
Cismeaua Noua,TL,109
Corugea,TL,500
Haidar,TL,25
Rahman,TL,366
Razboieni,TL,808
Stanca,TL,0
Ceatalchioi,TL,255
Patlageanca,TL,130
Plauru,TL,67
Salceni,TL,43
Ceamurlia de Jos,TL,1280
Lunca,TL,1404
Cerna,TL,2437
General Praporgescu,TL,230
Mircea Voda,TL,607
Traian,TL,1306
Chilia Veche,TL,2946
Caslita,TL,1
Ostrovu Tataru,TL,0
Tatanir,TL,38
Ciucurova,TL,1436
Atmagea,TL,185
Fantana Mare,TL,668
Crisan,TL,469
Caraorman,TL,494
Mila 23,TL,399
Daeni,TL,2806
Dorobantu,TL,960
Ardealu,TL,0
Carjelari,TL,595
Fantana Oilor,TL,110
Mesteru,TL,194
Frecatei,TL,1198
Cataloi,TL,1289
Posta,TL,686
Telita,TL,720
Greci,TL,5481
Grindu,TL,1432
Hamcearca,TL,341
Balabancea,TL,430
Caprioara,TL,101
Nifon,TL,805
Horia,TL,1238
Closca,TL,135
Floresti,TL,363
Izvoarele,TL,1883
Alba,TL,361
Iulia,TL,360
Valea Teilor,TL,1679
Jijila,TL,4207
Garvan,TL,1429
Jurilovca,TL,3158
Visina,TL,889
Salcioara,TL,1481
Luncavita,TL,3667
Rachelu,TL,1029
Vacareni,TL,2331
Mahmudia,TL,2961
Baltenii de Jos,TL,98
Baltenii de Sus,TL,141
Bestepe,TL,1901
Maliuc,TL,335
Ilganii de Sus,TL,68
Gorgova,TL,147
Partizani,TL,459
Vulturu,TL,80
Mihai Bravu,TL,717
Satu Nou,TL,762
Turda,TL,1267
Mihail Kogalniceanu,TL,2074
Lastuni,TL,761
Randunica,TL,726
Murighiol,TL,1458
Colina,TL,147
Dunavatu de Jos,TL,703
Dunavatu de Sus,TL,225
Plopul,TL,649
Sarinasuf,TL,527
Uzlina,TL,4
Nalbant,TL,1232
Nicolae Balcescu,TL,1144
Trestenic,TL,436
Niculitel,TL,5296
Nufaru,TL,1072
Ilganii de Jos,TL,88
Malcoci,TL,1077
Victoria,TL,160
Ostrov,TL,2336
Piatra,TL,16
Pardina,TL,791
Peceneaga,TL,2061
Sarichioi,TL,4264
Enisala,TL,1258
Sabangia,TL,727
Visterna,TL,523
Zebil,TL,1853
Sfantu Gheorghe,TL,1068
Slava Cercheza,TL,1648
Slava Rusa,TL,1524
Smardan,TL,1217
Somova,TL,2303
Mineri,TL,1512
Parches,TL,809
Stejaru,TL,970
Mina Altan Tepe,TL,891
Vasile Alecsandri,TL,695
Topolog,TL,2412
Calfa,TL,184
Cerbu,TL,321
Fagarasu Nou,TL,787
Luminita,TL,306
Magurele,TL,347
Sambata Noua,TL,622
Turcoaia,TL,3922
Valea Nucarilor,TL,1377
Agighiol,TL,1830
Iazurile,TL,1125
I.c.bratianu,TL,1198
Barlad,VS,77518
Husi,VS,32673
Negresti,VS,7080
Cazanesti,VS,432
Cioatele,VS,249
Glodeni,VS,314
Parpanita,VS,534
Poiana,VS,264
Valea Mare,VS,871
Vaslui,VS,75326
Bahnari,VS,640
Brodoc,VS,1844
Moara Grecilor,VS,1151
Rediu,VS,1061
Viisoara,VS,592
Albesti,VS,1171
Corni-Albesti,VS,1486
Crasna,VS,342
Gura Albesti,VS,142
Alexandru Vlahuta,VS,775
Buda,VS,306
Ghicani,VS,175
Ibanesti,VS,720
Manzati,VS,634
Morareni,VS,223
Putu Olarului,VS,121
Arsura,VS,768
Fundatura,VS,546
Mihail Kogalniceanu,VS,115
Pahnesti,VS,547
Gara Banca,VS,706
Banca,VS,1120
Ghermanesti,VS,568
Miclesti,VS,279
Mitoc,VS,297
Satu Nou,VS,0
Salcioara,VS,92
Sarbi,VS,386
Stoisesti,VS,782
Stramtura-Mitoc,VS,109
Tifu,VS,476
1 Decembrie,VS,384
Bacani,VS,1097
Baltateni,VS,240
Drujesti,VS,445
Suseni,VS,417
Vulpaseni,VS,184
Bacesti,VS,1935
Armaseni,VS,418
Babusa,VS,406
Paltinis,VS,223
Tibanestii Buhlii,VS,254
Vovriesti,VS,360
Balteni,VS,819
Balteni-Deal,VS,496
Chetresti,VS,174
Berezeni,VS,2322
Musata,VS,527
Ranceni,VS,689
Satu Nou,VS,1336
Stuhulet,VS,309
Blagesti,VS,1376
Igesti,VS,310
Sipeni,VS,205
Bogdana,VS,627
Arsita,VS,39
Fantana Blanarului,VS,89
Gavanu,VS,92
Lacu Babei,VS,265
Plopeni,VS,0
Similisoara,VS,44
Suceveni,VS,277
Verdes,VS,229
Bogdanesti,VS,1014
Buda,VS,176
Horoiata,VS,87
Hupca,VS,176
Orgoiesti,VS,203
Ulea,VS,421
Untesti,VS,768
Visinari,VS,129
Vladesti,VS,94
Bogdanita,VS,157
Cepesti,VS,435
Cartibasi,VS,150
Coroiesti,VS,249
Radaesti,VS,101
Schitu,VS,63
Tunsesti,VS,229
Botesti,VS,1058
Ganesti,VS,56
Gugesti,VS,1178
Talpigeni,VS,49
Averesti,VS,327
Armaseni,VS,234
Bunesti,VS,1322
Plopi,VS,379
Podu Oprii,VS,260
Rosiori,VS,224
Tabalaesti,VS,243
Codaesti,VS,2168
Ghergheleu,VS,468
Pribesti,VS,1306
Rediu Galian,VS,676
Coroiesti,VS,549
Chilieni,VS,307
Coroiestii de Sus,VS,214
Hreasca,VS,299
Mireni,VS,513
Movileni,VS,210
Pacuraresti,VS,41
Costesti,VS,1991
Chitcani,VS,339
Dinga,VS,140
Parvesti,VS,101
Puntiseni,VS,349
Radesti,VS,195
Cretesti,VS,525
Budesti,VS,234
Cretestii de Sus,VS,748
Satu Nou,VS,375
Danesti,VS,699
Bereasa,VS,253
Botoaia,VS,53
Emil Racovita,VS,1094
Rascani,VS,82
Tatarani,VS,301
Deleni,VS,1765
Bulboaca,VS,412
Moreni,VS,35
Zizinca,VS,284
Delesti,VS,725
Albesti,VS,239
Balesti,VS,807
Cozmesti,VS,382
Fastaci,VS,1139
Fundatura,VS,648
Harsova,VS,654
Hordilesti,VS,0
Manastirea,VS,183
Raduiesti,VS,205
Dragomiresti,VS,536
Babuta,VS,107
Belzeni,VS,200
Botoi,VS,0
Ciuperca,VS,41
Doagele,VS,918
Poiana Pietrei,VS,317
Popesti,VS,348
Radeni,VS,996
Semenea,VS,29
Tulesti,VS,209
Vladia,VS,454
Dranceni,VS,438
Albita,VS,70
Baile Dranceni,VS,42
Ghermanesti,VS,2163
Rasesti,VS,1729
Soparleni,VS,32
Epureni,VS,1703
Bobesti,VS,168
Duda,VS,1603
Valea Grecului,VS,1496
Dumesti,VS,2124
Dumestii Vechi,VS,449
Schinetea,VS,189
Valea Mare,VS,780
Epureni,VS,1031
Barlalesti,VS,806
Bursuci,VS,875
Horga,VS,451
Falciu,VS,2837
Bogdanesti,VS,712
Bozia,VS,577
Copaceana,VS,687
Odaia Bogdana,VS,390
Ranzesti,VS,1203
Gagesti,VS,415
Giurcani,VS,596
Peicani,VS,537
Popeni,VS,49
Tupilati,VS,401
Gherghesti,VS,1081
Chetrosu,VS,469
Corodesti,VS,323
Dragomanesti,VS,21
Draxeni,VS,151
Lazu,VS,93
Lunca,VS,425
Soci,VS,105
Valea Lupului,VS,1
Garceni,VS,1037
Dumbraveni,VS,284
Racova,VS,199
Racovita,VS,169
Slobozia,VS,448
Trohan,VS,240
Grivita,VS,1359
Fruntiseni,VS,918
Grajdeni,VS,738
Odaia Bursucani,VS,575
Trestiana,VS,1185
Hoceni,VS,594
Barbosi,VS,748
Deleni,VS,560
Oteleni,VS,704
Rediu,VS,31
Siscani,VS,428
Tomsa,VS,166
Hurdugi,VS,683
Grumezoaia,VS,676
Gusitei,VS,852
Plotonesti,VS,386
Urlati,VS,297
Iana,VS,947
Halaresti,VS,1012
Recea,VS,415
Silistea,VS,815
Vadurile,VS,339
Ivanesti,VS,1308
Albina,VS,0
Blesca,VS,410
Brosteni,VS,400
Buscata,VS,156
Cosca,VS,352
Cosesti,VS,283
Fundatura Mare,VS,138
Fundatura Mica,VS,64
Harsoveni,VS,147
Iezerel,VS,105
Ursoaia,VS,288
Valea Mare,VS,458
Valea Oanei,VS,264
Ivesti,VS,2792
Belcesti,VS,109
Pogonesti,VS,1198
Polocin,VS,268
Laza,VS,1855
Bejenesti,VS,37
Poiana lui Alexa,VS,357
Puscasi,VS,1790
Rasnita,VS,366
Sauca,VS,1017
Teisoru,VS,444
Valea Targului,VS,196
Lipovat,VS,1664
Capusneni,VS,293
Chitoc,VS,1109
Corbu,VS,559
Fundu Vaii,VS,488
Lunca Banului,VS,2148
Broscosesti,VS,505
Condrea,VS,70
Focsa,VS,161
Lunca Veche,VS,91
Otetoaia,VS,837
Raducani,VS,9
Malusteni,VS,772
Ghireasca,VS,247
Lupesti,VS,655
Manastirea,VS,155
Manzatesti,VS,510
Tutcani,VS,740
Miclesti,VS,991
Chircesti,VS,1285
Popesti,VS,448
Muntenii de Jos,VS,1560
Bacaoani,VS,579
Manjesti,VS,920
Secuia,VS,444
Murgeni,VS,3695
Carja,VS,1160
Latesti,VS,394
Sarateni,VS,405
Schineni,VS,687
Raiu,VS,722
Floreni,VS,638
Oltenesti,VS,470
Curteni,VS,277
Pahna,VS,230
Tarzii,VS,968
Vinetesti,VS,782
Zgura,VS,113
Osesti,VS,1346
Buda,VS,1298
Padureni,VS,290
Valcele,VS,51
Padureni,VS,1334
Capotesti,VS,142
Davidesti,VS,256
Ivanesti,VS,534
Leosti,VS,192
Rusca,VS,695
Todireni,VS,0
Valeni,VS,1507
Perieni,VS,3309
Ciocani,VS,745
Crang,VS,395
Crangu Nou,VS,185
Podu Petris,VS,23
Poienesti,VS,815
Dealu Secarii,VS,6
Floresti,VS,808
Frasinu,VS,370
Fundu Vaii,VS,125
Oprisita,VS,843
Poienesti-Deal,VS,108
Pogana,VS,639
Bogesti,VS,727
Carjoani,VS,215
Mascurei,VS,564
Tomesti,VS,748
Puiesti,VS,1531
Bartalus-Mocani,VS,272
Bartalus-Razesi,VS,123
Calimanesti,VS,311
Cetatuia,VS,462
Cristesti,VS,420
Fantanele,VS,131
Fulgu,VS,121
Galtesti,VS,154
Iezer,VS,335
Lalesti,VS,475
Rotari,VS,98
Rusi,VS,406
Pungesti,VS,908
Armasoaia,VS,521
Cursesti-Deal,VS,252
Cursesti-Vale,VS,289
Hordila,VS,0
Rapsa,VS,29
Silistea,VS,285
Stejaru,VS,206
Toporasti,VS,654
Rebricea,VS,513
Bolati,VS,240
Craciunesti,VS,407
Draxeni,VS,859
Macresti,VS,84
Ratesu Cuzei,VS,498
Sasova,VS,264
Tatomiresti,VS,224
Tufestii de Jos,VS,373
Rosiesti,VS,1288
Codreni,VS,131
Gara Rosiesti,VS,350
Gura Idrici,VS,510
Idrici,VS,409
Rediu,VS,177
Valea lui Darie,VS,708
Solesti,VS,1085
Bousori,VS,385
Iaz,VS,322
Satu Nou,VS,270
Serbotesti,VS,769
Stioborani,VS,521
Valea Silistei,VS,345
Stanilesti,VS,2975
Bogdana-Voloseni,VS,189
Budu Cantemir,VS,376
Chersacosu,VS,489
Gura Vaii,VS,459
Poganesti,VS,1129
Saratu,VS,49
Stefan cel Mare,VS,456
Barzesti,VS,998
Brahasoaia,VS,371
Calugareni,VS,203
Cantalaresti,VS,208
Maraseni,VS,733
Muntenesti,VS,126
Suletea,VS,1302
Fedesti,VS,621
Jigalia,VS,309
Rascani,VS,294
Tanacu,VS,1810
Benesti,VS,460
Muntenii de Sus,VS,1425
Satu Nou,VS,1978
Tacuta,VS,833
Cujba,VS,107
Dumasca,VS,440
Focseasca,VS,610
Mircesti,VS,338
Protopopesti,VS,736
Sofieni,VS,66
Tatarani,VS,734
Baltati,VS,688
Crasnaseni,VS,190
Giurgesti,VS,149
Leosti,VS,313
Mantu,VS,50
Stroiesti,VS,254
Valea lui Bosie,VS,163
Valea Seaca,VS,42
Todiresti,VS,870
Cotic,VS,364
Dragesti,VS,382
Huc,VS,533
Plopoasa,VS,213
Rafaila,VS,1908
Silistea,VS,340
Sofronesti,VS,160
Valea Popii,VS,180
Viisoara,VS,135
Tutova,VS,1281
Badeana,VS,1070
Borodesti,VS,304
Ciortolom,VS,146
Coroiu,VS,162
Crivesti,VS,480
Pochidia,VS,229
Satu Nou,VS,217
Salceni,VS,875
Vizureni,VS,188
Valeni,VS,3023
Feresti,VS,2151
Moara Domneasca,VS,1247
Vetrisoaia,VS,3424
Bumbata,VS,240
Viisoara,VS,1276
Dodesti,VS,1572
Halta Dodesti,VS,233
Urdesti,VS,284
Valeni,VS,180
Viltotesti,VS,277
Vinderei,VS,1232
Bradesti,VS,676
Docani,VS,678
Docaneasa,VS,390
Gara Docaneasa,VS,110
Gara Talasman,VS,132
Obarseni,VS,1130
Valea Lunga,VS,408
Voinesti,VS,411
Avramesti,VS,709
Bancesti,VS,185
Corobanesti,VS,38
Gardesti,VS,474
Marasesti,VS,273
Obarseni,VS,261
Obarsenii Lingurari,VS,796
Rugaria,VS,69
Stancaseni,VS,162
Uricari,VS,95
Vulturesti,VS,978
Buhaiesti,VS,907
Podeni,VS,5
Voinesti,VS,290
Vutcani,VS,1772
Malaiesti,VS,373
Posta Elan,VS,155
Zapodeni,VS,1712
Butucaria,VS,210
Ciofeni,VS,166
Delea,VS,241
Dobroslovesti,VS,352
Macresti,VS,161
Portari,VS,671
Telejna,VS,347
Uncesti,VS,256
Zorleni,VS,4948
Dealu Mare,VS,266
Popeni,VS,2634
Simila,VS,821
Ramnicu Valcea,VL,107074
Aranghel,VL,146
Cazanesti,VL,812
Copacelu,VL,1677
Dealu Malului,VL,171
Poenari,VL,549
Priba,VL,15
Raureni,VL,681
Stolniceni,VL,1892
Troian,VL,607
Goranu,VL,2710
Feteni,VL,277
Lespezi,VL,294
Salistea,VL,9
Curaturile,VL,104
Gatejesti,VL,349
Prajila,VL,2570
Cheia,VL,1097
Comanca,VL,68
Gurguiata,VL,28
Livadia,VL,1945
Mosoroasa,VL,88
Olanesti,VL,1423
Pietrisu,VL,53
Tisa,VL,75
Brezoi,VL,5930
Calinesti,VL,544
Corbu,VL,56
Draganesti,VL,123
Golotreni,VL,83
Pascoaia,VL,222
Proieni,VL,118
Valea lui Stan,VL,367
Varatica,VL,104
Calimanesti,VL,5188
Caciulata,VL,263
Jiblea Noua,VL,928
Jiblea Veche,VL,2171
Pausa,VL,336
Seaca,VL,245
Dragasani,VL,20497
Valea Caselor,VL,149
Zarneni,VL,93
Zlatarei,VL,1387
Horezu,VL,4396
Ifrimesti,VL,213
Ramesti,VL,290
Romanii de Jos,VL,754
Romanii de Sus,VL,944
Tanasesti,VL,202
Ursani,VL,483
Buda,VL,123
Cosota,VL,101
Facai,VL,23
Gura Suhasului,VL,1550
Lunca,VL,697
Ocnita,VL,556
Slatioarele,VL,490
Teica,VL,77
Alunu,VL,808
Bodesti,VL,420
Coltesti,VL,438
Igoiu,VL,1118
Ilaciu,VL,459
Ocracu,VL,577
Rosia,VL,720
Amarasti,VL,723
Meresesti,VL,400
Nemoiu,VL,545
Padina,VL,208
Palanga,VL,484
Teiul,VL,8
Babeni,VL,4567
Bonciu,VL,144
Capu Dealului,VL,245
Paduretu,VL,271
Romani,VL,1280
Tatarani,VL,335
Valea Mare,VL,2269
Balcesti,VL,2468
Benesti,VL,512
Chirculesti,VL,44
Carlogani,VL,345
Gorunesti,VL,946
Irimesti,VL,413
Otetelisu,VL,1197
Preotesti,VL,254
Satu Poieni,VL,96
Bodesti,VL,1163
Barbatesti,VL,1818
Barzesti,VL,472
Negrulesti,VL,591
Berbesti,VL,572
Damteni,VL,505
Dealu Alunis,VL,2704
Rosioara,VL,556
Targu Gangulesti,VL,1125
Valea Mare,VL,486
Stoenesti,VL,302
Berislavesti,VL,570
Bradisor,VL,56
Dangesti,VL,486
